Town_Neighborhood,District,State,Latitude,Longitude,Number_of_Residents,Venue_ID,Venue_Name,Venue_Lat,Venue_Lon,Venue_Distance,Venue_Cat_ID,Venue_Category
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4ce71b0a8ef78cfa9a06919b,Restoran Haji Musa,1.504306,103.822245,787,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SELATAN,KULAI,JOHOR,1.6609759059091205,103.59249434068188,3410,4d2867c9342d6dcbcceaf7ca,美食海鲜楼 Meei Shih Seafood Restaurant,1.6647521603110216,103.59243978742842,420,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN SELATAN,KULAI,JOHOR,1.6609759059091205,103.59249434068188,3410,4f23f3bbe4b0d609c5fde541,Ina Tom Yam,1.6672334854130109,103.5899114339576,753,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4d590efb1d4a8cfa5c5387ed,228 美食中心,1.533901689781189,103.69068962198648,290,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4c7341d30e23b1f7652b20dc,Dong Yuan Kitchen,1.540208832471513,103.68562814560323,624,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,515ae96fe4b0e2ce0a4ed56e,Restoran Good All 大家好,1.5336023495125741,103.69095228423176,332,4bf58dd8d48988d142941735,Asian Restaurant
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,50b43ffc498ece0fc16304ce,Chang Lai 常来手工面,1.5407657673134731,103.68357543204577,839,4bf58dd8d48988d142941735,Asian Restaurant
PEKAN TAMPOI,PULAI,JOHOR,1.4999470818889271,103.7014153883334,3102,58a717d91b36d431c0e04d48,Jaza 25 cafe,1.5062848,103.70108,706,4bf58dd8d48988d142941735,Asian Restaurant
PEKAN TAMPOI,PULAI,JOHOR,1.4999470818889271,103.7014153883334,3102,4dbfe38ca86e2f4250b3f0e4,Jalan Semangka Kg. Seri Jaya,1.4999465097749332,103.69377979917415,849,4bf58dd8d48988d142941735,Asian Restaurant
RINTING MERANTI,PASIR GUDANG,JOHOR,1.4895978756000319,103.87767017340006,2792,4e6ac6851495acb0c6e9d969,Gerai Nasi Lemak Kak Nah,1.4837444833074451,103.87614463712887,673,4bf58dd8d48988d142941735,Asian Restaurant
RINTING MERANTI,PASIR GUDANG,JOHOR,1.4895978756000319,103.87767017340006,2792,4d70b0c095acb1f7f07509b9,Goreng Pisang Gelam,1.483687906591681,103.87621825291671,677,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA SELATAN,PASIR GUDANG,JOHOR,1.529178235404289,103.80661511193622,1952,535517d6498e4646eac3e85c,d'goobog food n drink,1.5259049999999998,103.80272099999999,566,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA SELATAN,PASIR GUDANG,JOHOR,1.529178235404289,103.80661511193622,1952,55744478498ef85b1db22aa8,Kedai Makan Adam Misdi,1.523950330377671,103.80435424435936,634,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA SELATAN,PASIR GUDANG,JOHOR,1.529178235404289,103.80661511193622,1952,50fb7604e4b0396364d59dfa,新山亚历肉骨茶_teratai,1.536171,103.81048,889,4bf58dd8d48988d142941735,Asian Restaurant
PERUBATAN,GELANG PATAH,JOHOR,1.5348179666071802,103.6112664415358,2030,4de594d92271f377c2976c1d,Gerai Roti Canai Abg Lan,1.532319,103.619059,910,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MEGAH RIA,PASIR GUDANG,JOHOR,1.4889907932603113,103.8496536566302,2695,4d27283277a2a1cda30156b7,Restaurant Lucky Drive,1.487523000519125,103.84840388530891,214,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MEGAH RIA,PASIR GUDANG,JOHOR,1.4889907932603113,103.8496536566302,2695,4ef1f10b9adfcbc0ac1ec465,Restoren Bawah Pokok,1.4859899242931676,103.85162146789419,399,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MEGAH RIA,PASIR GUDANG,JOHOR,1.4889907932603113,103.8496536566302,2695,515d04afe4b06c8225324062,Nic Honey Corner,1.4971672784642833,103.84810077760159,926,4bf58dd8d48988d142941735,Asian Restaurant
PERMAS,PASIR GUDANG,JOHOR,1.5120548905384947,103.80853309736263,4298,500a8735e4b03c6eb31ca256,Bazaar Ramadhan Permas Jaya,1.5130220033425033,103.8138999976484,606,4bf58dd8d48988d142941735,Asian Restaurant
RINTING CENDANA,PASIR GUDANG,JOHOR,1.4944270926956855,103.86745396893484,2747,54e18486498e4e594cb0e7c2,Mee Rebus Haji Wahid,1.4906832099113347,103.86756894426875,416,4bf58dd8d48988d142941735,Asian Restaurant
MOLEK HARMONI,PASIR GUDANG,JOHOR,1.5154971409065747,103.79618326383181,2942,4d5fc6335c39b1f739b9fb49,winner tom yam,1.5144846055747463,103.79321835992724,348,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4c81c004d8086dcb3d847052,美乐美食店 Bidor,1.5330993457331286,103.79376945309382,538,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4e76dce5b993a71aa496e3c6,铭记三楼米粉,1.5344145728369891,103.79359067686435,614,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4ffffc05e4b0b5d60d4c6564,Tong Kim 泳金砂煲海鲜粥,1.5282343386335755,103.79306424367485,454,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4d5662169e508cfa27b90c9b,Restoran Laguna Kuring,1.528870801417391,103.79352906278535,465,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,5572f653498eedcba9152c05,Goody Soup Restuarant 好烫头,1.536471728556874,103.79537250870413,916,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,534a03a5498eaa5f2c911e34,KopiLicious,1.5279519756204571,103.79168720244968,362,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4d0ea3a13e306dcbf7e0a889,Kopi & Bread Molek,1.5298915682194092,103.79062270652857,126,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4d9c08716bd2a35da22cbfc8,新乐香茶餐室,1.5338068975486685,103.79404312681328,608,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4ee16d562c5b955eefdfdce2,Selera rasa Seri menanti,1.54991145914698,103.62331970296171,507,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4d31b2ddc75a6ea8b6b906ae,Restoran Choa Phraya Tom Yam,1.5511741556529692,103.62451728634713,694,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4d081bc4c26ba143627d1717,Warung Kak Ani,1.5397728263674082,103.6271060842697,935,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d3b8e14af8ca143a9c1f8f6,Restoran Oktober 十月餐厅,1.5430916313161056,103.79401832188627,458,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d2fd5814db137045e7df55d,Restoren Man Janggut,1.541196,103.794278,543,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4e8b938bd3e303e9db342168,祥 华人煎饼 Bakawali,1.5416461574198626,103.79437317018223,502,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d574e0f58856dcbe6c6646d,Kedai Makan Hao Yu 豪友点心楼,1.5396669505867142,103.79655456419943,553,4bf58dd8d48988d142941735,Asian Restaurant
BERTAM DELIMA,TEBRAU,JOHOR,1.5344003746989496,103.77346187690328,1515,503af4efe4b0ee7faf9ade58,Warung Depan Nestronics,1.5398497581481934,103.77395629882812,609,4bf58dd8d48988d142941735,Asian Restaurant
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,51e60ee8498ee81b4acc26d9,Sing Ting 新天面粉糕专卖店,1.5579705055162782,103.78866372558024,582,4bf58dd8d48988d142941735,Asian Restaurant
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,4d494f7bb480a1436a1022ec,Restoran Sayed,1.5557786907040196,103.79517577345185,185,4bf58dd8d48988d142941735,Asian Restaurant
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,5929972451950e1087010d9c,2.8美食阁,1.5533649999999999,103.78509,984,4bf58dd8d48988d142941735,Asian Restaurant
KANGKAR TEBRAU BARU,TEBRAU,JOHOR,1.5344099576667036,103.76170824183338,1635,527c97dc11d206e597da0df0,Nasi Ayam Penyet Berempah,1.5355874066316593,103.75949115776623,279,4bf58dd8d48988d142941735,Asian Restaurant
KANGKAR TEBRAU BARU,TEBRAU,JOHOR,1.5344099576667036,103.76170824183338,1635,4ccd70e82dc43704605ece08,Norhakimi Seafood,1.5327195988905002,103.76428217458486,342,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4d153e39401db60c01badea4,Kedai Makanan K. K. Loh 家家来美食中心,1.5167986439703267,103.68979192094429,719,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4d7b92a2cf3f370431303e40,Restoran 123,1.519248067522173,103.69740476123744,941,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4caaa2282776b60ce458450d,Today Coffee,1.5189605260513448,103.69800987372622,945,4bf58dd8d48988d145941735,Chinese Restaurant
SETIA ENAU,TEBRAU,JOHOR,1.5803717054884054,103.75740078260478,3168,52942375498e337211e9c9e2,Beijing Chicken Rice 星新北京起骨海南鸡饭,1.5729110744360215,103.75662830529757,834,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAMAI JAYA,GELANG PATAH,JOHOR,1.5063505716190877,103.65133763957151,4668,4d3ae87fbf6d5481669ed1e1,Restoran Chee Hwa 聚华茶餐室,1.5095296601040158,103.65167896896706,355,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAMAI JAYA,GELANG PATAH,JOHOR,1.5063505716190877,103.65133763957151,4668,4e081ad06284d9ee92d9a186,Choy Kee KL Ampang Yong Tau Foo 吉隆坡安邦娘酿豆腐,1.5108234219349306,103.65321722783337,540,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAMAI JAYA,GELANG PATAH,JOHOR,1.5063505716190877,103.65133763957151,4668,4cd62ddc76ab721e9ae3716a,Restoran Sing Ting 新天面粉果专卖店,1.5132097375605902,103.65614462490484,932,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN DAMAI JAYA,GELANG PATAH,JOHOR,1.5063505716190877,103.65133763957151,4668,4d05aa7fc2e53704f3a4bf67,顺利苦瓜汤,1.500685,103.651597,631,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4ce4b39c42f0b1f714ff8ece,Cathay Restaurant新国泰冷气酒家,1.661052786277226,103.58350716891573,153,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4d608255e4fe54817149819e,雲來點心樓,1.65549849595082,103.58817216521516,681,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4df2286ec65bf55ee5264d75,Restaurant Yuw Meng 友明野味海鲜楼,1.667917793044139,103.586489089178,967,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4f253d62e4b04d36debbbbaf,Restoran Bamboo Land,1.6581008076796313,103.585308729652,251,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4f24bb3be4b0fd183833d60f,海南正宗牛肉猪肉粉,1.6556312203259105,103.588653836834,712,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4f80430ee4b009277ebb9161,Goh Zha Lang 古早人台灣粥餐館,1.4932170019982718,103.77173300851696,425,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,5320731c498e96a03819175b,Grandma ONG 王奶奶面粉粿,1.4931250988848732,103.77174440335085,427,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4c498d8da3ace21ec6cbbf3b,Restoran Pekin 北京楼,1.4930581277681652,103.78404961978727,969,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4bdcdfe62a3a0f4789ceb4b6,Seng Steam Fish Restaurant 成蒸鱼与肉骨茶,1.4877600055561602,103.77470991211521,725,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4c6fc2f9d97fa143dedaf3ca,Restoran Teck Sing 德兴茶餐室,1.4903126871833705,103.76776545773376,957,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4bdd688ef219c9b630851210,Restoran GP Tan 三楼阿坤鱼头汤,1.4944875253840038,103.78292860189276,835,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4cf27262c9af6dcb9f2fa07f,Restaurant See Hai 新四海101海鲜楼,1.4927936785606633,103.76838816405649,798,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,4cae9a4ac5e6a1cdbc81c6f6,Soon Huat Bak Kut Teh 順發肉骨茶,1.4904418711473204,103.76778619313907,949,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,539d4d43498e08a9ddc40d00,顺发肉骨茶 (Restoran Soon Loy),1.4941907985621607,103.78221509126207,756,4bf58dd8d48988d145941735,Chinese Restaurant
SENTOSA,JOHOR BAHRU,JOHOR,1.4942420712222575,103.77542012194452,4886,541d1948498e353abe9c595b,順發肉骨茶,1.494090321332915,103.78233188324668,769,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN MAJEDEE,JOHOR BAHRU,JOHOR,1.4980341659286005,103.75671405985723,2827,4cc1d60cb2beb1f7d6000c4c,Restoran Tapai Tang 大排档海鲜饭店,1.4952582165819992,103.76527356986372,1001,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN MAJEDEE,JOHOR BAHRU,JOHOR,1.4980341659286005,103.75671405985723,2827,4e4111aae4cd43246432a6aa,Sing Kee 星記飯店,1.4952345922305088,103.76517798837773,992,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN MAJEDEE,JOHOR BAHRU,JOHOR,1.4980341659286005,103.75671405985723,2827,4dbe4946cda109aa6cc6df0e,金宝猪肠粉,1.4942121772442702,103.76374992204596,891,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN MAJEDEE,JOHOR BAHRU,JOHOR,1.4980341659286005,103.75671405985723,2827,52ba57f811d2dc72ddf1bb05,Restorah Hj. Shahrin Chinese Food,1.5019962323498737,103.74870203055613,994,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,584bebe6d439075d5518820e,Restoran Pekin KK 北京楼,1.5598813616886855,103.81140214196958,667,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,5194d48e498eb341498af8ae,Wan Fu Restaurant 万福楼,1.5634877666860307,103.80099805013668,919,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,4d4fd3a9dcce224b7d7ed11b,Majestic Scene Restaurant 美景冷气酒家,1.5613029652329364,103.8075117726618,486,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,4ca8120eb0b8236a783db0e6,Restoran Ah Siang 亚祥好味烧腊,1.5609351470182649,103.80789163883081,512,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,4dd9e91a52b1a5c644889cd4,明春经济饭,1.566023,103.814394,600,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,50ebc9c7e4b0000d015d92f7,Top Chef Restaurant 大团圆海鲜楼,1.5600399999999999,103.808183,603,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,56723d07498e9b15d140b708,we we kopitiam,1.5594151512624417,103.80958962107327,668,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,5374ab35498e73c5f59d806b,Da Bin Lo Steamboat 打甂炉,1.5684696597762382,103.80186283738249,868,4bf58dd8d48988d145941735,Chinese Restaurant
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,4fcded5ce4b0083fcc627ff2,Kah Kah Loke 佳佳乐苦瓜汤,1.5687916812442697,103.80280105816654,790,4bf58dd8d48988d145941735,Chinese Restaurant
KAMPONG PASIR,PULAI,JOHOR,1.495703303102596,103.69384194356415,3277,4cde3c3e70bba1cdbe425fc4,Hin Hock Bak Kut Teh 兴福肉骨茶,1.4974043896141094,103.70166791406113,891,4bf58dd8d48988d145941735,Chinese Restaurant
KAMPONG PASIR,PULAI,JOHOR,1.495703303102596,103.69384194356415,3277,4f1905d7e4b0cfc595b61c71,Restoran Onn Kee Jaya,1.497584872506159,103.70170847152504,900,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR SENAI SELATAN,KULAI,JOHOR,1.6019049995333663,103.64102016666672,2031,52aa697511d29d2509f2d41d,Restoran Min Kee 明记茶室,1.6013389999999998,103.643745,309,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR SENAI SELATAN,KULAI,JOHOR,1.6019049995333663,103.64102016666672,2031,4ebdd582b803bca7dd5d29bc,Restoran Monyet 猴子面茶餐室,1.6044822,103.63942,337,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR KULAI TENGAH,KULAI,JOHOR,1.6576188401538725,103.60240703623079,2039,4d2e07a05055a35d07518fca,Mok Gao 莫搞牛肉面,1.66047460257123,103.603865199581,356,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR KULAI TENGAH,KULAI,JOHOR,1.6576188401538725,103.60240703623079,2039,4d8e8553ca75b60c84a301a9,远远来云吞面,1.65997595027803,103.6029449594574,269,4bf58dd8d48988d145941735,Chinese Restaurant
BANDAR KULAI TIMOR,KULAI,JOHOR,1.653115071000039,103.6055662343182,2160,4c01fe7ca8e676b05bdfc532,新强记烧臘餐店Restaurant Sin Keong Kee,1.651779515477074,103.61048552061882,567,4bf58dd8d48988d145941735,Chinese Restaurant
KAMPONG WADI HANA,JOHOR BAHRU,JOHOR,1.4747474969615717,103.7579789266539,2211,4d337ffa98336dcb62992ef0,榕樹下金目盧魚肉粿條湯,1.4777296999999998,103.7536,589,4bf58dd8d48988d145941735,Chinese Restaurant
KANGKAR PULAI,GELANG PATAH,JOHOR,1.5513762064444814,103.6076542141667,3095,4da9982793a04642f0699755,Qing Palace,1.5540029741645858,103.61389676390888,753,4bf58dd8d48988d145941735,Chinese Restaurant
KEEMBONG,PASIR GUDANG,JOHOR,1.5442233963000331,103.81355719030005,3918,4d7c4b3acf3f37044b994e40,瑞兴鸡饭,1.5377120000000002,103.80986999999999,832,4bf58dd8d48988d145941735,Chinese Restaurant
KEEMBONG,PASIR GUDANG,JOHOR,1.5442233963000331,103.81355719030005,3918,4f9f3bf3e4b0b1784f4c7341,家圆咖啡店,1.5481663605233806,103.81162722792195,488,4bf58dd8d48988d145941735,Chinese Restaurant
KEEMBONG,PASIR GUDANG,JOHOR,1.5442233963000331,103.81355719030005,3918,4e63708bc65b2dc8a00c257a,Restoran How Inn 好運,1.5407599623229096,103.80583660351955,941,4bf58dd8d48988d145941735,Chinese Restaurant
KEEMBONG,PASIR GUDANG,JOHOR,1.5442233963000331,103.81355719030005,3918,4ba31db5f964a520652c38e3,Restoran Ah Huang,1.5379298817046914,103.8101386398956,797,4bf58dd8d48988d145941735,Chinese Restaurant
JAYA MAS,GELANG PATAH,JOHOR,1.4953810260000309,103.65325757930006,2451,5631bc54498ea1b7232e69d8,Bar Wang Rice 霸王饭,1.4947395896991498,103.65593408444265,306,4bf58dd8d48988d145941735,Chinese Restaurant
JAYA MAS,GELANG PATAH,JOHOR,1.4953810260000309,103.65325757930006,2451,4d1dc35fd7b0b1f70d32fd9e,Restoran Tapino 乐乐火锅,1.4930913452928771,103.6579539812912,581,4bf58dd8d48988d145941735,Chinese Restaurant
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4dafc3c981548efb15b2970c,Restoran Jay Bee Garden (JB園砂煲咖哩魚頭),1.518552411496732,103.65196831603235,805,4bf58dd8d48988d145941735,Chinese Restaurant
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4cf7829f1cfea093dd45e539,嘉賓冷氣酒家 Restoran Chia Ping,1.5191173221139065,103.65315239408409,886,4bf58dd8d48988d145941735,Chinese Restaurant
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4ccb81a7ba0a548150313759,创新果条汤,1.5196180000000001,103.65236815739289,927,4bf58dd8d48988d145941735,Chinese Restaurant
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,59046d3b9746172d9d03d130,Pin Xiang Ji 品香記小炒,1.5172860000000001,103.657691,960,4bf58dd8d48988d145941735,Chinese Restaurant
FLAT PERKASA 'A' TUTA,GELANG PATAH,JOHOR,1.5113398877727653,103.65144233422735,3421,4cde7ee194c3b60c38a565ea,Soon Soon 顺顺肉骨茶,1.517018,103.658312,991,4bf58dd8d48988d145941735,Chinese Restaurant
NIPAH DELIMA,TEBRAU,JOHOR,1.5443707262308064,103.75482538480772,1475,4d0c73291f6bf04d399f7731,Restoran Pertama Kopitiam,1.5448673919822586,103.76278502241293,887,4bf58dd8d48988d145941735,Chinese Restaurant
NIPAH DELIMA,TEBRAU,JOHOR,1.5443707262308064,103.75482538480772,1475,4ef831638b81ef98d14a60fe,Muar food street,1.5390151044913376,103.74942052437244,846,4bf58dd8d48988d145941735,Chinese Restaurant
PINANG SAGU,TEBRAU,JOHOR,1.5524713783823945,103.76077020750004,2454,4e4206381f6ec93e9250bfba,威咸茶美食店,1.549762660517829,103.76466066593625,527,4bf58dd8d48988d145941735,Chinese Restaurant
PINANG SAGU,TEBRAU,JOHOR,1.5524713783823945,103.76077020750004,2454,4f55e7f1e4b0e1dd908b59e7,Happy Family Seafood Restaurant 佳佳海鲜饭店,1.5503459358514926,103.76458899680873,486,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4ba4e591f964a52046c038e3,Geylang Lor9 Fresh Frog Porridge 芽籠九巷活田雞,1.4854087974249384,103.76075788866848,160,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4cb365b91463a143033cb4a9,Goh Zha Lang 古早人,1.4872050007132147,103.76017320955441,54,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4e55e9f6c65be3cea45f8d9b,Ah Hua Kuey Teow 亚华粿條汤,1.485702,103.761209,163,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d3eaf3ca2e4b1f756ebfc25,Restoran Soon Soon Heng Bak Kut Teh 顺顺兴肉骨茶,1.4861199893011712,103.76176291082248,191,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d99dd4b61a3a1cdf6a1ed42,New Lucky Seafood Restaurant 新运海鲜酒楼,1.4871833030319508,103.7674370924745,812,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d6f1cde56dea09371b6bb8c,Restoran Tua Thow 大頭餐室,1.4842552650508185,103.75191171235585,956,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4c46d8005438b713636eb57b,Kedai Makanan Ah Soon 亚顺肉骨茶,1.4886964331450439,103.76745662941305,842,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,52b857ed498e59b00fe3c4ba,老字号新山粿條仔,1.4866469233285968,103.76704246531584,767,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d29558c888af04d8a98ceaf,Big Bowl  大碗魚肉麵粉粿,1.4807317778008433,103.76584998284888,920,4bf58dd8d48988d145941735,Chinese Restaurant
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d1ad23e31af236a2b380d17,Grand Beef Restaurant 牛肉王之家,1.4905944553342485,103.76313935521476,545,4bf58dd8d48988d145941735,Chinese Restaurant
ABAD JAYA 1,JOHOR BAHRU,JOHOR,1.4823179004375255,103.75674818237505,1811,4ec7de49e5fa232a759bee4b,Restoran Ho Meng Kee 何明记云吞面,1.4870129523011464,103.76013298106643,644,4bf58dd8d48988d145941735,Chinese Restaurant
